Sub Department Group,Item (Code),Product Long Name (EN),Sub Department,Budget Class,Collection,Class,Fabric (Code),Group of Level Price (shortname),Is High,IS_X,IS_Y,SubDepartment_Macro,Size_1
FJ,F6A,'2541 3213 758 3334 2970 2891 3334 462 1596 3334 2542 3334 1943,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,2JX,'3445 2731 496 1676 1007 33 3117 1730 2970 560 230,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,ATI,0,False,False,,
FJ,DJY,'135 496 3266 1789 1624 3150 333 2849 2542,5SY0X,Budget Class 12,Collection 15,Class 29,303.0,MTI,0,False,False,,
FJ,WBY,'365 2853 2970 560 3665 267 2499,HGG8G,Budget Class 16,Collection 14,Class 18,201.0,HETI,1,False,False,HGG8G,
FJ,3M5,'1910 2853 2970 560 1085 560 1042 560 3134 3689,HGG8G,Budget Class 16,Collection 14,Class 14,304.0,HETI,1,False,False,HGG8G,
FJ,9OW,'211 1688 3008 2970 560 3665 2862 1062 429,X975C,Budget Class 16,Collection 10,Class 20,201.0,ITI,1,False,False,X975C,
FJ,3EC,'2719 496 1007 2885 1085 560 2188 590 3513,5SY0X,Budget Class 15,Collection 5,Class 4,202.0,STI,0,False,False,,
FJ,NKI,'3445 496 1007 568 3117 1730 2970 560 2970 560 1691,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,ATI,0,False,False,,
FJ,L5V,'3147 3445 1682 3117 1296 1807 1908 3334 2970 560 3652,X975C,Budget Class 14,Collection 12,Class 8,201.0,ATI,0,False,False,X975C,
FJ,JE8,'1951 1118 3589 2970 2891 3665 859 1419,HGG8G,Budget Class 16,Collection 15,Class 18,201.0,HETI,1,False,False,HGG8G,
FJ,G1N,'1268 1178 784 83 2970 2891 1062 354 680 1045,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,ELC,'3445 757 1007 1114 2970 560 1062 267 872,X975C,Budget Class 16,Collection 12,Class 16,201.0,HETI,1,False,False,X975C,
FJ,U23,'3807 3445 496 3456 1416 560 3665 3009,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,MTI,0,False,False,,
FJ,KOD,'678 3698 1542 496 2879 560 472,5SY0X,Budget Class 12,Collection 15,Class 4,201.0,MTI,0,False,False,,
FJ,DJD,'1847 789 2970 888 267 271,N15MO,Budget Class 12,Collection 15,Class 11,201.0,MTI,0,False,False,N15MO,
FJ,T13,'1982 24 1221 2949 2731 3809 3334 598 2891 3334 2033,X975C,Budget Class 15,Collection 5,Class 9,202.0,STI,0,False,False,X975C,
FJ,JMA,'1077 2719 3334 2970 1822 2188 1371 230,N15MO,Budget Class 15,Collection 5,Class 17,201.0,STI,0,False,False,N15MO,
FJ,9WB,'305 109 191 1730 668 1007 3357 3117 1730 1755 1788,5SY0X,Budget Class 9,Collection 8,Class 5,303.0,ATI,0,True,False,,
FJ,Z0M,'1268 1178 2499 83 2970 2891 354 2542 3456,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,MP8,'83 1624 533 3266 1850 1624 3150 333 1187 2027,5SY0X,Budget Class 12,Collection 15,Class 7,303.0,MTI,0,False,False,,
FJ,XSX,'135 496 3334 2970 2891 3334 849 2954 3004 1600,5SY0X,Budget Class 16,Collection 15,Class 29,201.0,HETI,1,False,False,,
FJ,YMV,'2063 1178 559 3589 3334 2970 2891 3334 2542 3334 1252,HGG8G,Budget Class 16,Collection 5,Class 18,201.0,HETI,1,False,False,HGG8G,
FJ,1T4,'2772 3445 496 3456 443 2970 560 2542 3117 1730,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,STI,0,False,False,,
FJ,NXT,'1606 2691 496 991 2970 560 3665 1850 1624 3150,5SY0X,Budget Class 9,Collection 8,Class 35,201.0,ATI,0,True,False,,
FJ,97C,'135 1831 1879 2247 3117 1730 914,N15MO,Budget Class 12,Collection 15,Class 11,201.0,MTI,0,False,False,N15MO,
FJ,YRF,'811 431 2500 496 1007 1111 3117 1730 1085 560 2027,5SY0X,Budget Class 12,Collection 10,Class 4,202.0,MTI,0,False,False,,
FJ,Y1L,'1688 3305 2891 845 354 3334 2862 2542 230,X975C,Budget Class 16,Collection 10,Class 20,201.0,ITI,1,False,False,X975C,
FJ,DWR,'1688 2022 2891 845 354 3334 2862 2542 230,HGG8G,Budget Class 16,Collection 10,Class 13,201.0,ITI,1,False,False,HGG8G,
FJ,VVR,'3232 83 3266 2295 612 2970 560 3387 3443,5SY0X,Budget Class 12,Collection 10,Class 7,201.0,MTI,0,False,False,,
FJ,ZXR,'3445 368 83 3266 2295 612 2970 560 3387 3130,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,EX3,'2719 1964 181 2970 1949 2542 3290 2542,X975C,Budget Class 16,Collection 10,Class 20,201.0,HETI,1,False,False,X975C,
FJ,33C,'2709 1908 1624 1912 2608 1085 560 2954 3004,X975C,Budget Class 15,Collection 14,Class 16,202.0,ATI,0,False,False,X975C,
FJ,WXL,'2686 191 3270 3334 2542 3334 2970 560 496 3266 3004,5SY0X,Budget Class 9,Collection 8,Class 5,202.0,STI,0,True,False,,
FJ,LQQ,'1043 202 2542 3334 668 3334 2970 560 3665 3457,F9TFQ,Budget Class 16,Collection 10,Class 23,303.0,ITI,1,False,False,F9TFQ,
FJ,ELT,'305 109 191 1730 668 1007 3357 3117 1730 1755 3176,5SY0X,Budget Class 9,Collection 8,Class 5,303.0,ATI,0,True,False,,
FJ,HB0,'3445 202 3266 2970 3665 2970 560 2970 1064,F9TFQ,Budget Class 16,Collection 12,Class 25,201.0,HETI,1,False,False,F9TFQ,
FJ,5J4,'2841 1934 1867 1515 2247 1007 846 3117 1730 3616,5SY0X,Budget Class 9,Collection 8,Class 5,201.0,STI,0,True,False,,
FJ,4X0,'3445 515 496 94 560 935 1062 1565 980 429,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,H68,'2658 3445 3369 1085 560 3304 267 2465,5SY0X,Budget Class 14,Collection 12,Class 7,202.0,MTI,0,False,False,,
FJ,M8G,'2719 1807 1964 1293 2542,HGG8G,Budget Class 16,Collection 10,Class 27,202.0,ITI,1,False,False,HGG8G,
FJ,808,'3706 1738 496 3334 1952 3334 2542 3334 849 1553 859 2080,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,FW1,'3445 1905 3210 2970 560 1865 2072 2542 3334,HGG8G,Budget Class 14,Collection 12,Class 28,201.0,STI,0,False,False,HGG8G,
FJ,WDB,'3807 3445 496 3456 1416 560 2542 3117 1730,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,MTI,0,False,False,,
FJ,E35,'2841 1301 2073 1952 2542,5SY0X,Budget Class 12,Collection 15,Class 7,201.0,MTI,0,False,False,,
FJ,QXM,'3099 3671 560 3665 1691 3004 3225,HGG8G,Budget Class 16,Collection 10,Class 27,201.0,ITI,1,False,False,HGG8G,
FJ,ZC0,'494 496 1007 1699 2970 560 398 1062 1371 1045,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,KA5,'3445 496 456 3334 1850 893 3334 2542 3334 2970 2891 3457,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,R5Z,'526 3773 230 1007 3269 3117 1730 2970 560 1676,6Q1L2,Budget Class 15,Collection 17,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,Q5R,'3445 3773 2258 2542 3334 1952 3117 1730 1755 1004 3004 1600,OPYY3,Budget Class 18,Collection 12,Class 34,201.0,MTI,0,False,False,OPYY3,
FJ,1JN,'3445 1764 1682 3334 2970 560 3665 3004 1729,X975C,Budget Class 14,Collection 12,Class 9,201.0,MTI,0,False,False,X975C,
FJ,6BU,'3075 784 2073 1952 2542,5SY0X,Budget Class 16,Collection 10,Class 7,201.0,HETI,1,False,False,,
FJ,PFN,'1964 3153 560 3458 2801 2002,HGG8G,Budget Class 12,Collection 10,Class 27,202.0,STI,0,False,False,HGG8G,
FJ,NYD,'3438 349 2138 3589 1730 1952 3801 1565 2542,HGG8G,Budget Class 15,Collection 5,Class 18,201.0,MTI,0,False,False,HGG8G,
FJ,YEH,'3438 349 2138 782 1730 1952 3801 1565 2542 3456,HGG8G,Budget Class 15,Collection 5,Class 14,201.0,MTI,0,False,False,HGG8G,
FJ,13H,'3438 349 2138 782 1730 1952 3801 1565 2542 2190 1,HGG8G,Budget Class 16,Collection 5,Class 14,201.0,HETI,1,False,False,HGG8G,
FJ,AKX,'1409,5SY0X,Budget Class 4,Collection 4,Class 3,201.0,ATI,0,False,False,,
FJ,NKR,'3445 496 2731 443 2970 560 462 3665 2970 1934,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,QVZ,'1912 2228 3630 2355 2970 560 3665 3004 3225,X975C,Budget Class 15,Collection 14,Class 16,201.0,ATI,0,False,False,X975C,
FJ,1MD,'1912 2228 3630 2355 2970 560 3665 3004 3225,X975C,Budget Class 15,Collection 14,Class 16,201.0,ATI,0,False,False,X975C,
FJ,7D7,'462 3445 496 3334 1952 3334 1850 1624 3150 333 462 1565 1637,5SY0X,Budget Class 16,Collection 12,Class 7,201.0,ITI,1,False,False,,
FJ,LW0,'2485 1882 1730 1085 560 849 3266 2614 2697,HGG8G,Budget Class 16,Collection 15,Class 32,202.0,ITI,1,False,False,HGG8G,
FJ,0CB,'3445 757 2228 1296 1807 692 1085 560 2825 1527,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,EP3,'3445 1743 1526 833 2970 560 3665 3004 1660,F9TFQ,Budget Class 14,Collection 12,Class 23,201.0,MTI,0,False,False,F9TFQ,
FJ,WAW,'3261 496 3456 443 2970 560 849 3665 3004,5SY0X,Budget Class 16,Collection 10,Class 29,201.0,ITI,1,False,False,,
FJ,K60,'1268 1178 410 496 3456 443 2970 560 849 3443,5SY0X,Budget Class 16,Collection 10,Class 29,201.0,ITI,1,False,False,,
FJ,QTN,'2367 1934 796 496 3266 1062 1371 2970 2777,5SY0X,Budget Class 12,Collection 15,Class 7,201.0,MTI,0,False,False,,
FJ,TF2,'2970 2891 1565 2542 211 1688 2731 1755 3266 1882 894,HGG8G,Budget Class 16,Collection 10,Class 13,201.0,ITI,1,False,False,HGG8G,
FJ,SFP,'211 1688 3589 2970 2891 1991 2542,HGG8G,Budget Class 16,Collection 10,Class 13,201.0,HETI,1,False,False,HGG8G,
FJ,5LU,'3261 496 3456 443 2970 560 577 2069 1311,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,U2R,'3445 1764 1682 3334 2970 560 1181 267 2027,X975C,Budget Class 14,Collection 12,Class 9,201.0,MTI,0,False,False,X975C,
FJ,YG7,'3445 496 456 3334 2970 560 1371 3665 3004 1600,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,52Q,'3445 2731 1682 1007 720 3117 1730 2970 560 1691 230,X975C,Budget Class 14,Collection 12,Class 9,201.0,STI,0,False,False,X975C,
FJ,RHS,'2367 1934 796 2258 1007 764 3117 1730 1755 1735 2970,OPYY3,Budget Class 18,Collection 15,Class 34,201.0,MTI,0,False,False,OPYY3,
FJ,H1E,'2658 1178 3445 202 3266 1371 2970 560 3665 230,F9TFQ,Budget Class 14,Collection 12,Class 25,201.0,MTI,0,False,False,F9TFQ,
FJ,CX6,'3638 149 3589 1007 1855 3117 1730 914 3739 2970 3475,HGG8G,Budget Class 12,Collection 15,Class 27,201.0,MTI,0,False,False,HGG8G,
FJ,GXW,'2367 1934 796 496 3266 2278 3308 560,5SY0X,Budget Class 12,Collection 15,Class 7,201.0,MTI,0,False,False,,
FJ,18G,'3445 496 2731 443 2970 560 639 3665 680,5SY0X,Budget Class 16,Collection 12,Class 7,201.0,ITI,1,False,False,,
FJ,XBG,'2709 192 857 1085 560 2825 3004 3225 3121,X975C,Budget Class 14,Collection 12,Class 9,202.0,ATI,0,False,False,X975C,
FJ,ABT,'2876 757 1007 2313 3117 3266 1042 267 1085,X975C,Budget Class 14,Collection 12,Class 9,202.0,STI,0,False,False,X975C,
FJ,1QK,'2876 1882 1007 2189 3117 3266 1042 267 1085,HGG8G,Budget Class 14,Collection 12,Class 32,202.0,STI,0,False,False,HGG8G,
FJ,S00,'2763 1301 83 3266 2295 612 2970 560 1539 3155,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,DAL,'1906 114 3589 1952 1045 559 3456 3809,HGG8G,Budget Class 16,Collection 14,Class 18,201.0,HETI,1,False,False,HGG8G,
FJ,A4W,'3445 926 3589 1085 2891 2891 3801 1085 3443,HGG8G,Budget Class 16,Collection 12,Class 30,202.0,HETI,1,False,False,HGG8G,
FJ,H3I,'3445 1764 83 1952 1565 2542 2731 3809,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,STI,0,False,False,,
FJ,IEU,'2739 202 3334 2542 3334 1187 3004 3225 2126,F9TFQ,Budget Class 16,Collection 10,Class 25,303.0,HETI,1,False,False,F9TFQ,
FJ,I5V,'305 109 191 1730 668 3059 668 3117 1730 3616,5SY0X,Budget Class 9,Collection 8,Class 5,303.0,ATI,0,True,False,,
FJ,CNI,'3075 496 3334 2970 2891 3334 600 3071 3334 2542,5SY0X,Budget Class 16,Collection 10,Class 7,201.0,ITI,1,False,False,,
FJ,ET7,'3445 1743 1526 496 3334 1952 1062 354 3334 2542,5SY0X,Budget Class 16,Collection 12,Class 7,201.0,ITI,1,False,False,,
FJ,1VN,'2719 1807 1964 3589 3266 3665 2970 560 2002 3443,HGG8G,Budget Class 16,Collection 10,Class 27,201.0,HETI,1,False,False,HGG8G,
FJ,TKZ,'2719 1807 1964 1882 1682 1730 2970 1886 3009,X975C,Budget Class 12,Collection 10,Class 20,201.0,MTI,0,False,False,X975C,
FJ,D7H,'1628 796 3334 1600 2592 3334 1017 2674 2659 3334 2150,HGG8G,Budget Class 16,Collection 15,Class 13,201.0,HETI,1,False,False,HGG8G,
FJ,UZ0,'18 1688 3589 3334 1952 3334 893 1850 3334 248,HGG8G,Budget Class 16,Collection 10,Class 13,201.0,ITI,1,False,False,HGG8G,
FJ,PKS,'2145 496 2829 3334 598 2891 3562 2315 3412 3625 2953 3334 1428,5SY0X,Budget Class 14,Collection 12,Class 7,202.0,STI,0,False,False,,
FJ,SVO,'135 496 2301 2891 3334 1275 3334 2 3334 3225 220,5SY0X,Budget Class 12,Collection 15,Class 29,201.0,MTI,0,False,False,,
FJ,OQF,'2145 757 1069 3334 2405 1062 267 1062 1311,X975C,Budget Class 16,Collection 12,Class 16,201.0,HETI,1,False,False,X975C,
FJ,XIC,'1268 496 3334 1952 3334 1375 3334 2542 3334 2091 3344 3334 3796,5SY0X,Budget Class 16,Collection 10,Class 29,201.0,ITI,1,False,False,,
FJ,K41,'678 3698 1542 1672 3334 1952 3334 354 3334 2542 3334 1248,X975C,Budget Class 16,Collection 15,Class 20,201.0,ITI,1,False,False,X975C,
FJ,0U1,'3445 368 83 3334 295 3334 893 2512 1350 411 1336,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,NS5,'3638 1682 2829 1069 1230 3334 283 3334 3225 1440,X975C,Budget Class 12,Collection 15,Class 8,201.0,STI,0,False,False,X975C,
FJ,9WE,'1910 757 3334 1952 3334 3801 3334 2542 1419 2057,X975C,Budget Class 15,Collection 14,Class 20,304.0,MTI,0,False,False,X975C,
FJ,M0U,'338 3438 202 2970 2891 3455 1075 2896 3801 3329,F9TFQ,Budget Class 16,Collection 10,Class 23,201.0,HETI,1,False,False,F9TFQ,
FJ,2RW,'2658 1178 3445 496 3334 893 2002 2359 1850 3334 2,5SY0X,Budget Class 16,Collection 12,Class 29,201.0,HETI,1,False,False,,
FJ,ISY,'135 1831 1077 3334 2970 2891 3334 2542 3334 32 587,N15MO,Budget Class 12,Collection 15,Class 11,201.0,MTI,0,False,False,N15MO,
FJ,R8L,'678 3698 1542 1682 3334 1952 3334 267 3665 834,X975C,Budget Class 16,Collection 15,Class 20,201.0,ITI,1,False,False,X975C,
FJ,C4U,'3807 3445 496 3456 1416 560 3665 496,5SY0X,Budget Class 14,Collection 12,Class 4,201.0,MTI,0,False,False,,
FJ,7GE,'3099 2252 2869 3334 2 3334 2315 1815,G2DAG,Budget Class 12,Collection 10,Class 38,201.0,MTI,0,False,False,G2DAG,
FJ,INF,'496 1007 2001 3334 2970 560 1062 1565 980 267 3130,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,G8I,'3589 1688 3266 267 2970 560 849 1991,HGG8G,Budget Class 16,Collection 10,Class 18,201.0,HETI,1,False,False,HGG8G,
FJ,4I9,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,JVP,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,BAJ,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,ATI,0,False,False,,
FJ,9PZ,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,6M4,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,Q6Y,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,HHC,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,AKN,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,ATI,0,False,False,,
FJ,K1U,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,202.0,ATI,0,False,False,,
FJ,8I1,'2772 1178 3445 1509 1007 2994 1085 560 3665 230,X975C,Budget Class 14,Collection 12,Class 40,202.0,STI,0,False,False,X975C,
FJ,HJZ,'3445 3008 2764 1807 1908 1624 1672 1755 955 3150 230,X975C,Budget Class 14,Collection 12,Class 9,201.0,STI,0,False,False,X975C,
FJ,8S0,'2658 3445 3369 2970 560 849 3665 3004 1729,5SY0X,Budget Class 16,Collection 12,Class 7,201.0,HETI,1,False,False,,
FJ,OPS,'1783 3746 560 3665 3004 3225 3152,HGG8G,Budget Class 15,Collection 5,Class 14,201.0,STI,0,False,False,HGG8G,
FJ,U6U,'757 1688 3266 1062 267 2970 560 3665 2070,X975C,Budget Class 16,Collection 10,Class 20,201.0,ITI,1,False,False,X975C,
FJ,AY1,'678 3698 1007 1126 2970 560 3665 737,X975C,Budget Class 16,Collection 10,Class 20,201.0,HETI,1,False,False,X975C,
FJ,YY8,'2763 1301 83 3266 2295 612 2970 560 1789 1624,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,7YO,'2719 1807 1964 1682 3266 3665 2970 560 2002 3443,X975C,Budget Class 12,Collection 10,Class 20,201.0,MTI,0,False,False,X975C,
FJ,IQE,'163 1867 1882 3334 1952 3334 1062 1991 3334 2542 3334 1062 429,HGG8G,Budget Class 15,Collection 14,Class 28,201.0,MTI,0,False,False,HGG8G,
FJ,68C,'3232 496 3266 1850 2456 2970 560 1181 2027,5SY0X,Budget Class 16,Collection 10,Class 7,201.0,ITI,1,False,False,,
FJ,C33,'3232 496 3266 1850 1767 2970 560 1181 2027,5SY0X,Budget Class 16,Collection 10,Class 7,201.0,ITI,1,False,False,,
FJ,FU3,'3232 496 3266 1062 1371 2970 560 1062 1311,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,U9S,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,KXC,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,LAA,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,L0W,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,NPN,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,201.0,ATI,0,False,False,,
FJ,A4S,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,FY0,'1409,5SY0X,Budget Class 15,Collection 4,Class 21,203.0,ATI,0,False,False,,
FJ,VX2,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,KXZ,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,202.0,ATI,0,False,False,6Q1L2,
FJ,L3I,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,POC,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,202.0,ATI,0,False,False,6Q1L2,
FJ,461,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,6OV,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,OGN,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,7SZ,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,JPJ,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,AAC,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,T2N,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,E8C,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,05E,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,K2V,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,MOF,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,175,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,VN7,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,FW7,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,RT2,'1409,6Q1L2,Budget Class 15,Collection 4,Class 36,201.0,ATI,0,False,False,6Q1L2,
FJ,880,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,ZRQ,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,201.0,ATI,0,False,False,,
FJ,SKF,'1409,5SY0X,Budget Class 15,Collection 4,Class 7,202.0,ATI,0,False,False,,
FJ,WCW,'2719 1964 3589 3334 1952 3334 2542 3334 2517 3004 3225,HGG8G,Budget Class 16,Collection 10,Class 27,201.0,HETI,1,False,False,HGG8G,
FJ,3SJ,'3075 496 3266 1837 1371 2970 560 1837 1371,5SY0X,Budget Class 16,Collection 10,Class 7,201.0,HETI,1,False,False,,
FJ,U2I,'3706 616 496 3334 2970 560 3665 267 2829 3301,5SY0X,Budget Class 16,Collection 15,Class 4,201.0,ITI,1,False,False,,
FJ,J00,'24 1221 2709 1912 660 2891 1230 3708 253,X975C,Budget Class 15,Collection 14,Class 3,202.0,ATI,0,False,False,X975C,
FJ,MYU,'3445 622 2604 3004 2914 2371,X975C,Budget Class 14,Collection 12,Class 8,202.0,ATI,0,False,False,X975C,
FJ,KHB,'526 3773 230 1730 1085 2891 1565 1676 3004 433,6Q1L2,Budget Class 15,Collection 17,Class 36,202.0,ATI,0,False,False,6Q1L2,
FJ,6M8,'3445 1764 1682 3334 2970 560 2542 3004 253,X975C,Budget Class 14,Collection 12,Class 9,201.0,MTI,0,False,False,X975C,
FJ,18A,'2719 1807 1964 3589 3266 3665 2970 560 2002 3443,HGG8G,Budget Class 16,Collection 10,Class 27,201.0,HETI,1,False,False,HGG8G,
FJ,QL4,'678 3698 496 2879 560 2542 3004 2914,5SY0X,Budget Class 16,Collection 14,Class 3,201.0,ITI,1,False,False,,
FJ,9OC,'678 3698 1682 3334 1952 3334 267 3665 3071,X975C,Budget Class 16,Collection 15,Class 20,201.0,ITI,1,False,False,X975C,
FJ,OL2,'494 496 3334 2542 3334 587 1850 1624 3150 735 3334 2970 3689,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,6GN,'2719 1964 24 3334 1952 3334 2542 3334 3801 859 1419,X975C,Budget Class 12,Collection 10,Class 20,201.0,MTI,0,False,False,X975C,
FJ,8QO,'3445 926 3589 2970 2891 3455 1075 2896 3801,HGG8G,Budget Class 16,Collection 12,Class 30,201.0,ITI,1,False,False,HGG8G,
FJ,FWZ,'3445 1012 756 2258 3334 1062 2671 1062 1991,OPYY3,Budget Class 18,Collection 12,Class 34,201.0,HETI,1,False,False,OPYY3,
FJ,RG3,'3445 1012 756 2258 2970 2891 3334 1850 2549 316,OPYY3,Budget Class 18,Collection 12,Class 34,201.0,HETI,1,False,False,OPYY3,
FJ,MKD,'3445 1012 756 2258 1007 1459 2970 2891 3334 1850,OPYY3,Budget Class 18,Collection 12,Class 34,201.0,HETI,1,False,False,OPYY3,
FJ,ODA,'3445 496 456 3334 1850 893 3334 2542 3334 2970 2891 3457,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,HUU,'2719 1964 181 2970 1949 2542 3290 2542,X975C,Budget Class 16,Collection 10,Class 20,201.0,HETI,1,False,False,X975C,
FJ,HY0,'678 3698 3556 496 1952 3334 1045 3334 2609,5SY0X,Budget Class 15,Collection 14,Class 3,201.0,MTI,0,False,False,,
FJ,BMO,'3767 1250 2970 560 3665 2896 2002,HGG8G,Budget Class 16,Collection 15,Class 28,201.0,HETI,1,False,False,HGG8G,
FJ,VV5,'2087 202 1730 1952 1608 2542,F9TFQ,Budget Class 16,Collection 14,Class 23,201.0,ITI,1,False,False,F9TFQ,
FJ,GY6,'678 3698 3369 839 3334 462 1565 2970 2542,5SY0X,Budget Class 15,Collection 14,Class 3,201.0,MTI,0,False,False,,
FJ,3NL,'3706 769 496 3334 1616 3334 1062 1991 3334 3479 266,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,A6M,'338 410 496 1730 1952 2542 859 1419 3621 179,5SY0X,Budget Class 12,Collection 10,Class 7,201.0,MTI,0,False,False,,
FJ,BT8,'1268 1178 410 496 3456 443 2970 560 849 3443,5SY0X,Budget Class 16,Collection 10,Class 29,201.0,ITI,1,False,False,,
FJ,J47,'3706 1178 410 83 3266 2295 612 2970 560 2812,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,04Q,'3445 926 3369 2970 560 587 1850 1624 3150 735 3334,5SY0X,Budget Class 14,Collection 12,Class 7,201.0,MTI,0,False,False,,
FJ,16W,'3706 1738 496 3334 2970 2891 3334 1850 3334 3479 3334 2542 3334,5SY0X,Budget Class 12,Collection 10,Class 29,201.0,MTI,0,False,False,,
FJ,YA2,'757 1688 1850 2879 2891 3334 2173 2542 3334 3473,X975C,Budget Class 16,Collection 10,Class 20,201.0,ITI,1,False,False,X975C,
FJ,MBQ,'678 3698 1542 1682 3334 1952 3334 267 2542 3457,X975C,Budget Class 16,Collection 15,Class 20,201.0,ITI,1,False,False,X975C,
FJ,N5V,'1591 3817 1952 1311 3071 1565 2542 3004 2914 3141,HGG8G,Budget Class 15,Collection 4,Class 28,201.0,MTI,0,False,False,HGG8G,
